,Business Name,Funded
7785,F & E Realty Inc,77400.0
1137,"National Holistic Institute, Inc.",77349.0
2980,"GGJ,LLC",77343.0
8539,"Lafayette Square Partners, LP",77231.0
4720,"P & D Storage, LLC",77153.0
4735,Scott Sibert / Sibert Farms,77100.0
4671,Brad Jansen,77100.0
4765,Badgerland Partners LLC,77087.0
122,DL Sales Corp,77016.0
2539,Enlighten Electric,76986.0
1478,Sunset Estates LTD,76829.0
6938,"Premium Power Energy, llc",76748.0
1081,Max Machinery,76743.0
8349,"Diversified Packaging Concepts, Inc.",76574.0
8386,Fegley Real Estate LLC,76555.0
9303,Woods Properties dba EZ Storage,76518.0
8242,Barry's Paint Shop,76500.0
4970,Heritage Tractor Inc,76500.0
4160,Stage Stop Candy,76452.0
8552,"LEZ Electric, Inc.",76440.0
6601,"Shotmeyer Brothers, Inc",76403.0
362,Tucson Racquet Club,76358.0
9353,Alternative Funeral Services,76311.0
4019,Monnick Supply Co.,76260.0
3248,Road Groom Mfg LLC (c/o Roger Bockes),76222.0
2519,Comprehensive Solar LLC,76210.0
9062,William Larsen,76200.0
9217,Memphis Pediatrics,76154.0
7511,"R.D.B. Remark, Inc",76140.0
8678,"Probes Unlimited, Inc.",76140.0
8328,Dale Egan,76089.0
9312,"Traditions Club Bryan, LP",76047.0
4365,"Hydratec, Inc.",76032.0
3799,Cape Cod Sea Camps,76009.0
9597,"ST Dinwiddie, LLC",75997.0
4083,"Quabbin, Inc",75990.0
4856,William Rohwer,75983.0
1221,"Peter D. Knight & Sons, LP",75972.0
3080,"Pedodontic Associates, Inc.",75917.0
7645,Wade Lupe Construction Company,75900.0
4736,Scott Thorson,75900.0
5391,"18-00 Fair Lawn Avenue Holdings, LLC",75866.0
6741,Talgra LLC,75832.0
4298,"Admiral Hotel Leasing Partners, LLC",75829.0
3365,"Pioneer Power, LLC",75798.0
2344,"Phoenix Press, Inc.",75761.0
7787,Ferro Corporation,75751.0
8301,Chip Weaver,75679.0
3230,Klinger Acres,75675.0
855,Frontier Logistics,75655.0
9014,"Gem Plumbing & Heating Company, Inc",75624.0
3886,George Hunt,75596.0
812,ESS Storage of San Jose LLC,75530.0
3422,"Testa Properties, LLC",75501.0
9057,Global Polymer,75486.0
7256,"Camelot Lodge, LLC",75439.0
948,HSEA HVES LLC,75393.0
8408,"Global Home Realty, LP",75383.0
3943,Island Terrace Nursing Home,75380.0
8302,Christian Street Court LP,75345.0
8342,Dennis Rife,75278.0
5809,"ECT Manufacturing, Inc.",75246.0
3485,Oakwood Shores Senior Apartments Limited Partnership,75240.0
7366,High Rise Fire Protection Company,75190.0
3200,Bruce Buchett,75174.0
7575,Spectrum Associates LLC,75103.0
4745,Turbine W53 LLC / MADSON,75097.0
4719,Orvik Farm Enterprises,75046.0
8128,"Watershed Services, LLC",75006.0
7597,"Swing Staging, Inc.",75000.0
5728,Crown Business Complex LLC,75000.0
2650,"Performance Designs, Inc",75000.0
2407,"Joseph T Keenan and Sons, Inc.",75000.0
7354,Hanson Realty LLC,75000.0
733,Countywide Building Services,75000.0
5381,"1152 Solar, LLC",74969.0
5156,"Collegiate Communities, Inc.",74939.0
5726,"CRK Management, LLC.",74932.0
1199,"Pack Investment Group, LLC",74925.0
4943,Chatham Housing Partners LP,74925.0
7289,"DeCrescente Distributing Co., Inc.",74898.0
4334,Daniel Ferrell,74880.0
3349,El Dorado Hydro,74846.0
1005,Kamper Fabrication Inc,74844.0
4681,"Double Lake Wind, LLC",74813.0
4619,Ron Hamlin,74700.0
8227,Arnold Horst,74698.0
2572,"HJ Group, LLC",74694.0
6265,Montclarion Associates,74693.0
7426,Lighthouse Finance,74571.0
6452,"Project Freedom at Woodstown, UR LP",74544.0
7400,Katz Metal Fabricators,74525.0
2035,Personal Partners Inc,74448.0
1603,Whiffle Tree Apartments,74435.0
6306,New Riverwatch Commons Associates LP,74431.0
3181,Dubuque Senior Apartments LP,74410.0
7523,"Riverhead Motors, Inc DBA Riverhead Ford Lincoln Mercury",74382.0
5842,Equipcare LLC,74368.0
6458,"Punta Est, LLC",74366.0
8331,Dali Inc.,74261.0
8265,Blue Moon Florist,74257.0
7452,"Meopta U.S.A., Inc.",74250.0
6799,"Triple ""G"" Energy LLC",74120.0
2230,"PowerVestors, LLC",74100.0
174,"Holualoa La Jolla Tucson, LLC",74062.0
3046,"Matsuda-Fukuyama Farms, Inc.",73954.0
4204,Tyngsborough Sports Realty Trust,73930.0
3960,Kilowatt Systems LLC,73867.0
4459,WSDA LLC,73846.0
6385,Parrish Delsea Holding LLC,73800.0
6820,"Urner Barry Publications, Inc.",73704.0
502,Rancho Rio Vista,73688.0
5398,201 Route 17 LLC [DBA Davidson Plumbing],73665.0
3267,Van Daele Energy LLC,73500.0
4682,Doug Kuehl,73500.0
4703,Kenneth Kuttner,73500.0
4701,Jeff Boehmke,73500.0
4689,Francis Liebl,73500.0
9821,Ed Miller,73500.0
7228,Bejian Century Supply Inc,73500.0
6070,"Jersey Pools & Spas, inc",73500.0
4062,Pavonix,73487.0
8333,Daniel Graybill,73459.0
7984,"12W RPO, LLC",73450.0
5612,Breton Woods Home Improvement,73348.0
175,"Holualoa Quail Ridge, LLC",73306.0
8570,M & L Organic Farms,73290.0
1555,Vagthol's Residential Care Center,73290.0
3041,Magi Solar LLC,73286.0
6057,Jackson Storage of New Jersey LLC,73280.0
7288,"DEB Realty, LLC",73260.0
3015,"Kalihi Solar, LLC",73260.0
3843,"Davis Dairy, Inc.",73227.0
4661,"Lismore Hutterian Brethren, Inc.",73193.0
3602,"Rockcastle Ventures, Inc.",73186.0
9717,BF Blocker LLC,73107.0
3813,"Clark Brothers Orchards, LLC",73101.0
9109,Carmichael Farms,73097.0
4965,Gerstner Inc. dba Bestwestern plus Capital Inn,73094.0
5284,"ST Silver Bluff, LLC",73092.0
779,Duckhorn Wine Company,73079.0
3252,Schut Feedlot Inc.,73049.0
8451,"Heron Hills, LLC",73033.0
3426,"Crystal view Townhomes, LP",72997.0
1600,Wharf Plaza I,72995.0
3241,McGrew Brothers Farm,72922.0
3882,FTC-LLC,72900.0
3215,Gary Swetska,72900.0
5191,"K & HB Enterprises, LLC",72784.0
5026,Siggins Company,72750.0
7449,"MechoShade Systems, Inc.",72727.0
8526,"Kio Associates, G.P.",72718.0
7760,Brazee Street Studios,72694.0
9371,"DSW Investors I, LLC",72686.0
7211,Alpro Products International & Lindnd Blvd. Associates LLC,72634.0
6853,Watch Me Learn Preschool,72600.0
8715,Ronal L Kurtz,72587.0
6596,SHF Systems LLC,72580.0
2605,Lighthouse Properties,72577.0
6787,Tool Shop Inc.,72576.0
1533,Tres Hermanas Winery,72548.0
546,Affirmed Housing Group,72513.0
7615,"TLL Motors, Inc. - DBA Riverhead Toyota",72509.0
9113,Circle of Seven Yeoman,72436.0
7178,307 Post Road Realty Inc.,72412.0
3216,Gregory M German,72300.0
6849,Wall Storage II of New Jersey LLC,72292.0
5780,"Douglas Carver Community Developers, Inc.",72216.0
6729,Surgents Elite School of Gymnastics,72104.0
9236,"Plantronics, Inc.",72077.0
4114,"Savage Farms, Inc.",72065.0
999,JPW Hung LLC,72041.0
3259,Strauel Farms Inc,72034.0
5909,Future Renewable Energy Enterprises LLC,72006.0
9133,"Dixie Roofing, Inc.",72000.0
9292,Truck n Trailers USA Inc.,72000.0
8269,BPPNK Realty Group LLC,71984.0
94,CCAA INC,71928.0
8346,"Deshler, Griffin and Roberts Partnership",71897.0
3211,Doug Martins,71868.0
2302,"Shoreline Stone, LLC",71844.0
5569,"Beacon 629, LLC",71825.0
2197,Wine Country Property RLLLP,71820.0
3155,Waikoloa Village Association,71816.0
6802,"Troy Realty, LLC",71701.0
6792,"Traub Holdings, LLC",71698.0
9530,ZIBCO LLC,71686.0
1859,Dellacava Day Dev Co.,71673.0
6465,R & M Gardella Inc,71645.0
2427,"Schanz Land & Investment, LLC",71523.0
7379,J & T Macquesten Realty Inc.,71487.0
7263,"Catskill Custom Carpentry, Inc.",71481.0
1203,"Palm and Herndon, LLC",71465.0
1204,"Panelized Structures, Inc.",71457.0
7275,Concern Rochester LLC,71346.0
8272,Brick Lane Structures,71340.0
85,"Brooklyn Pizza Company, LLC",71320.0
649,Bob Vanella,71293.0
7226,Basilica Hudson,71223.0
1484,Sunuity Los Angeles,71213.0
7544,Seneca Falls Savings Bank,71204.0
3796,"Cameron Associates, Inc",71121.0
6571,Self Storage Solar 11 LLC,71093.0
8599,McMahon Welding Inc,71042.0
6752,The Club at Ricochet LLC,70941.0
4434,sunONE I LLC,70903.0
8631,Norman Henry Jr.,70871.0
5601,"Booth Movers, Ltd.",70863.0
6071,Jersey State Controls,70862.0
253,Pacific Land Resources L.L.C.,70860.0
6480,Readington River LLC,70848.0
9825,"J. J. Keller & Associates, Inc.",70846.0
6000,Hights Electric Motor Service Inc.,70842.0
7584,"Strauss Paper Co., Inc.",70823.0
4423,Shenandoah Jerseys,70800.0
9017,"Milhaus, llc",70674.0
361,"TTZ Enterprises, LLC",70668.0
9812,"Koala Bear Ventures, LLC",70632.0
3116,Solar Wave PPA Magellan LLC,70596.0
1370,Sequoia Orthopaedic & Spine Institute Inc.,70549.0
7810,JEMM Properties Management LTD,70529.0
4840,Southgate Enterprises LLC,70500.0
3217,Happel Farms Inc,70500.0
3271,Waskow Wind Energy LLC,70500.0
7644,W.S. Healey Chevrolet Buick Inc.,70489.0
9351,Alpha Diagnostic Intl inc,70448.0
7579,"SR Lease Co, LLC",70428.0
7273,Concern Heights Apartments LLC,70410.0
9583,"W&W Developers, Inc.",70388.0
7398,Kalaty Properties Corporation,70234.0
620,Barnes Solar Inc,70210.0
8070,Nurture 247 Limited Partnership,70151.0
7301,Earthsponse Solar Leasing,70081.0
4086,"R.P. Valois & Company, Inc",70020.0
4744,"Turbine W260, LLC",69975.0
7149,Veeder Tree Farm,69921.0
6007,Holland American Bakery,69878.0
8804,Todd Rohrer,69854.0
865,Gianelli & Associates,69848.0
1345,San Anselmo Shopping Center,69810.0
6064,JD Cubed Inc,69724.0
358,Tortolita Veterinary Service,69720.0
5831,"enfoTech & Consulting, Inc.",69675.0
170,GreenVolts Inc.,69646.0
4335,Difatta & Sons LLC,69600.0
3612,"Sprint Communications Company, L.P.",69600.0
7979,"Sustainable Investments, LLC",69592.0
8273,"Brookhill Properties, LLC",69563.0
2878,"Northview Associates, PC",69563.0
7183,4439 White Plains Rd LLC,69549.0
9246,Sandy Creek Farms,69501.0
1109,MJH Enterprises,69494.0
5471,Aetna Roofing Corporation,69448.0
2301,SHF Systems LLC,69445.0
9870,Fairmount Minerals LTD,69426.0
8817,"Wagner ER, LLC",69360.0
9124,"Creswell Industrial Supply, Inc.",69288.0
3829,"Crosby & Baker, Ltd.",69263.0
4747,"York Farm, LLC",69250.0
3176,Waika Power Company,69189.0
7745,Witterhaven Marina and Campground,69154.0
7583,"Sterling Floor Designs, LTD.",69120.0
3861,Everberg Road LLC,69105.0
299,Sleep Center Of Yuma,69099.0
1964,Koncilja & Koncilja,69058.0
5975,Harbat Farms,69036.0
4998,Midland Radio Corporation,69000.0
7270,"Clipper Inn, LTD",69000.0
4850,Twin Town Guitars,69000.0
5589,"Bivalve Packing Company, Inc",68980.0
7274,Concern MacDougal LLC,68929.0
6478,RDS Realty LLC,68925.0
7155,108 Corona Realty Corp,68844.0
411,"Avatar Solar, Inc.",68778.0
2431,Seaside Graphics,68698.0
2930,"Ara's Sakana-Ya, Inc.",68667.0
7538,Samascott Orchards LLC,68648.0
6267,"Montgomery Street Housing Urban Renewal, LLC",68640.0
5511,AMKAM LLC,68592.0
5329,1848 Associates,68583.0
4963,FujiFilms North America,68558.0
7621,Towne Television Sales & Service,68526.0
2005,Mountain Automotive Real Estate LLC,68475.0
5321,Great Bridge Conway Limited Partnership,68435.0
8600,"McShane Enterprises of PA, INC",68405.0
3645,Solar Capital of Louisiana Incorporated,68405.0
8315,Companion Animal Veterinary Services DBA Mountain View Veterinary Services,68393.0
7732,Myron Wehr Farms LTD,68363.0
7729,"Mel Yarian & Sons, LLC",68363.0
523,4600 ECR Partners LLC,68206.0
7234,Beyer Graphics Inc.,68134.0
1569,Vessey and Company Inc.,68077.0
8680,"Pureland Supply, LLC",68054.0
6245,Mikab Corporation,68040.0
5038,Superior Bowen Asphalt Company,67950.0
7741,"The Cottage Gardens, Inc.",67948.0
7429,Locust Grove Golf Corp.,67920.0
3664,"Louisiana Solar Leasing Services, Inc",67909.0
6766,The Wine Room of Cherry Hill,67836.0
797,Emerald Oaks,67817.0
5833,Engineered Components Inc.,67745.0
4743,Turbine E53 LLC / MADSON,67726.0
355,Tombstone Territories RV Park,67602.0
5074,M and C Windows LLC,67536.0
6157,LB Electric Company LLC,67500.0
7175,260 Moffit LLC,67500.0
2657,Q4 Services LLC,67500.0
7725,Hunstman Trucking Inc,67496.0
6714,sunONE VII LLC,67482.0
7244,"Brenner Builders & Associates, Inc.",67469.0
4525,"Sandy Pines Wilderness Trail, Inc",67442.0
7541,"SAS Industries, Inc.",67415.0
2378,"Aero Park,LLC",67394.0
897,"Grand Terrace Apartments Solar, LLC",67385.0
2252,"Catania Solar, LLC",67324.0
1381,"Showpro/Mediabus, Inc.",67285.0
4057,"Oyster Harbors Marine, Inc.",67245.0
8801,"TIW Technology, Inc.",67157.0
6930,"HydroCut, Inc.",67085.0
4392,"Northeast Energy Services, LLC",67063.0
7766,"CSX Transportation, Inc.",67014.0
2425,Refuge Solar 1 Inc,67006.0
8689,Raintree Farm Energy,66977.0
7078,Skyview Owners Corp,66976.0
2019,NRG Residential Solar Solutions LLC,66914.0
6673,"Stanek Netting, Inc",66887.0
9440,"USB SolarCity Master Tenant III, LLC",66864.0
4224,VFW Parkway Car Wash LLC,66841.0
669,Cal Shakes Solar,66832.0
4982,JE Dunn Construction Company,66825.0
605,AURA LLC,66818.0
1966,La Subida LLC,66775.0
2387,"BWGL Solar Electric, LLC",66760.0
7650,Wesley Wine Company DBA Thirsty Owl Wine Company,66728.0
4783,"D and E Management, LLC",66659.0
7312,Eugene Wilczewski,66656.0
6996,"A3 Energy, Inc.",66601.0
56,Arizona Virtual Studios,66594.0
6001,"Hillsborough Storage, LLC",66586.0
8667,Photographics Unlimited,66528.0
1852,"CSC Group Holdings, LLC",66459.0
7347,Greif Inc.,66450.0
4639,Vogelsberg Grain Company,66437.0
7300,E G Danner Mfg Inc,66344.0
4456,"Windsor Corporate Center 5c, llc",66326.0
5285,"ST Southerlands, LLC",66320.0
7038,Westfield Eye Center,66310.0
3226,Joseph J Birkenstock,66300.0
6984,"Van Norman Ranches, Inc.",66299.0
9940,Osborn Landscaping LLC,66287.0
713,"Citadel Environmental Services, Inc.",66155.0
7465,"Newburgh Seniors, LLC",66144.0
3074,"OVC Solar, LLC",66139.0
4379,"Merritt-SC10, LLC",66138.0
2200,Zakhem Center LLC,66052.0
3563,Flame Engineering Inc,66000.0
2707,"University Village of Tallahassee, LLC",66000.0
2711,"Villa San Carlo, LLC",66000.0
2712,"Villa San Marco, LLC",66000.0
3484,M&R Laundromat I Inc,66000.0
6401,Peter Ferraro Realty Associates Inc.,66000.0
2581,James M Rudnick Revocable Living Trust,66000.0
747,Darrell Vincent Farms,65990.0
8345,"Derbydown, Inc",65970.0
6762,The Purple Penguin,65954.0
6193,M.J.K. Electrical Corporation,65926.0
4040,"Northampton Aeronautics, Inc.",65853.0
4501,Falls Development Associates Limited Partnership,65807.0
3661,"Green Solar Leasing, Inc",65777.0
2014,NEREL Corp dba Wheat Ridge Cyclery,65742.0
9383,Glacier Holdings LP,65738.0
379,"W.R. Meadows, Inc.",65700.0
5133,"AEG Power Solutions USA, Inc.",65699.0
1387,Silicon Valley Solar LLC,65667.0
8048,Hillock's Stor-All LLC,65660.0
9598,"ST Lee's Nursing, LLC",65585.0
3606,Sunlogics Energy Solutions LLC,65570.0
7403,Kibler Senior Housing LLC,65526.0
5427,"555 Goffle Realty, LLC",65458.0
3056,Metcalf West LLC,65439.0
3472,Sebert Landscaping,65400.0
9188,"James I. Greene, LLC",65347.0
5881,Florham Two Solar LLC,65340.0
5479,Algonquin Three Solar LLC,65340.0
1658,Hodge Capital Company,65337.0
1009,Keith Fraser,65268.0
2984,Good Shepherd Power and Light LLC,65242.0
3841,Dartmouth Sports Dome Realty Trust,65223.0
8537,"Lacey Electric, Inc.",65215.0
7739,"Shepherd's Shoreline Cosntruction, Inc.",65190.0
2196,Wildcat Carwash,65190.0
5797,Eaise Design & Landscaping Inc.,65180.0
4687,Fox Creek Lofts LLC,65151.0
1000,"JR Properties, LLC",65149.0
5610,"Brandt Box & Paper Co., Inc,",65146.0
7331,"G&C of Baldwinsville, Inc.",65094.0
4722,"Poplar Creek Energy, LLC",65074.0
4535,"Serra Chevrolet Automotive, L.L.C.",65070.0
1523,TNC Partners LLC,65065.0
7721,Eagle Creek Wholesale,65041.0
3190,Alan Brocka,64950.0
7800,Grabill Heating & Plumbing,64948.0
4688,Fragodt Bros,64935.0
2466,"Serenata Beach Club, LLC",64849.0
7195,75 Sunrise Hwy. LLC,64832.0
4709,"Larmar Homes, LLC ",64820.0
9393,Kaneka North America LLC,64810.0
5218,"New World Renewable Energy Leasing, Inc",64800.0
5968,H&H Mack Sales,64787.0
8038,"Five Star Builders, Inc.",64769.0
3084,"Plaza at Moanalua, LP",64761.0
4287,CASA Worker's Mansion LLC,64741.0
9967,Sir Speedy Printing,64735.0
7604,Terry Jones Farm,64704.0
6951,"Solar Solutions, LLC",64631.0
2475,"3551 First Street., LLC",64627.0
4051,"Olive Street Development, LLC",64625.0
7295,"Die-Matic Products, LLC",64584.0
5697,"Comstock & Theakston, Inc.",64545.0
1416,Solarmax Utility one,64519.0
6949,"Silver Gardens II, LLC",64494.0
7834,"Ohio Asphalt Roofing, Inc.",64484.0
792,El Camino Self Storage,64453.0
3541,Telamon Corporation,64450.0
4742,Turbine E260 LLC / MADSON,64447.0
6368,"Outnumbered Energy, LLC",64411.0
7661,Wysocki Farm,64400.0
7955,"Cottage Park LP3, LLC",64325.0
7764,"Catania Solar, LLC",64310.0
8546,Laverne Black,64310.0
4686,Farming Wind LLC,64308.0
7333,Gallaghers Stud Inc,64305.0
6786,Tony's Farm and Garden Center,64259.0
8369,"Egan Automotive specialists, Inc.",64255.0
3011,Kaaahi Development,64209.0
4787,"Featherstone Fruits and Vegetables, LLC",64203.0
10010,Union Wireless,64070.0
2174,Union Wireless,64070.0
6272,"MSMB Properties, Inc.",64051.0
1970,"LHA Pierce Street, LLLP",64021.0
8271,Brian Keister dba Key Steer Farm,63941.0
6553,"Scotia Acres, LLC",63904.0
342,"Sweet Sunset, LLC ",63900.0
8833,Willow Springs Farm,63855.0
664,"Byron Brick Yard, Inc.",63828.0
7920,Wepuko Pahnke Engineering LP,63785.0
9088,"Alma Properties, llc",63750.0
9295,"W.W. Morrow & Sons, Inc.",63750.0
9405,NRG Residential Solar Solutions LLC,63711.0
5532,"Associates 368, LLC",63662.0
8791,"TD Bank, NA",63650.0
2814,Chris & Mark Farms L.L.C.,63558.0
5550,B&G Properties LLC,63545.0
8414,Graybill Living Trust,63504.0
6115,"Kennections Hair Concepts, LLC",63495.0
4727,Richard German,63462.0
8339,Dawn M. Burg DBA Hacienda LaFlamente Horse Farm,63456.0
7261,Castello Di Borghese,63450.0
6606,Signal Sign Co.,63450.0
2349,"Burman Properties, Inc",63384.0
2890,Shinsei Corporation,63374.0
4048,NRG SunCap LLC,63360.0
9651,Draker,63335.0
4336,"Difatta Realty, LLC",63300.0
1893,Flatrock Solar Inc.,63261.0
9149,Ford Roofing Co. LLC,63244.0
6483,Renewable Energy Capital LLC,63135.0
7345,"Glynton Handkerchief Company, LLC",63128.0
4201,"Trinity Washington Beech Four Phase One, LP",63112.0
4302,Altus Power Fund LLC,63106.0
596,Armen Electric Inc dba AAA Electrical Equipment,63053.0
589,"Apollo Energy Partners, Inc.",63027.0
5888,Forever Green Farm,63000.0
1949,John Spendrup LLC,62988.0
4761,"AP Midwest, LLC",62923.0
1446,"Strata Hwy 79, LLC, dba Rancho Pueblo Self Storage",62903.0
750,"Daven , LLC",62903.0
8705,Richard Rohrer,62899.0
9238,Randall Walker Nursery,62850.0
9169,Holden Nursery,62850.0
9244,Rubley's Nursery,62850.0
9253,Shangri La Farm,62850.0
9158,"Hale, Adrian DBA Wishy Washy",62835.0
4806,Malark Holdings,62831.0
8357,Duane Williams dba Valley Enterprise,62787.0
32,Alma Saline,62783.0
5453,A.M. Automotive Inc.,62700.0
959,Impak Corporation,62700.0
8334,DataComm Services LLC,62700.0
2472,"1400 W Commercial Solar I, LLC",62669.0
8001,"A Storage Place of Newberg, LLC",62660.0
5206,"MegaWatt Solar, Inc.",62623.0
1067,"Marin Airporter, Inc.",62595.0
2529,"Davis Express, Inc.",62550.0
4864,Stiehm Management,62400.0
9419,"Seldon Energy Partners, LLC",62299.0
4961,Farmington Associates II LP,62250.0
9484,ZIBCO LLC,62245.0
1635,"All Power,LLC",62216.0
9374,Eighth Street Animal Hospital,62208.0
1539,True Compass Lending Corporation,62191.0
536,Abrahami Enterprises Inc,62170.0
597,"Arsenio Farms, LP",62159.0
8802,TL Realty Corp,62145.0
7213,Apache II Realty,62133.0
4674,Bryce Krohn Wind Power LLC,62096.0
2608,Littlewood Solar One,62085.0
3358,"E.L. Automation, Inc.",62080.0
8698,Reiff's Nursery,62070.0
8823,Weiler Farms Partnership,62070.0
5719,"Costa Marine Canvas and Enclosures, LLC.",62040.0
7280,"Crystorama, Inc.",62040.0
5588,Bishop Brothers Farms,62010.0
4698,Hilltop Pork LLC,61959.0
4700,James Balfe,61932.0
4543,Akebono Engineering Center,61883.0
9143,ETPBS Solar Corporation,61863.0
7385,Jade Land Development,61832.0
3006,James K. Azeka Inc.,61818.0
4326,Common Cents Solar,61800.0
6331,North Wildwood Liquor Store Inc. DBA Bubbas Liqour Warehouse,61702.0
1236,Precision Optical,61682.0
7638,Verde Electric Corp,61628.0
4741,Triple R Acres Inc,61607.0
2681,Stuart Jet Center LLC,61589.0
4725,Prairieland Pork Inc.,61566.0
6006,Hogan Security Group,61547.0
4708,Lamert Farms Inc,61526.0
4732,Russell Sandbakken,61526.0
5470,"AEL Group, LLC",61500.0
1214,Pastry Smart LLC,61500.0
2353,Common Cents Solar,61500.0
7474,"Norwood Liquors, Inc.",61471.0
2218,West Elk Ranch,61435.0
4673,Brent Krohn Wind Power LLC,61407.0
5984,Harveys Honey,61381.0
7454,Mindel Associates LLC,61344.0
2989,"Hamai Appliance, Inc.",61335.0
706,Children's Dentistry of Inland Empire,61200.0
4435,sunONE III ,61072.0
4715,Marsha Reinhart,61038.0
5827,Emmans Solar LLC,60965.0
4449,"USB SolarCity Master Tenant III, LLC",60927.0
3618,"Cypress Manor I and II, LLC",60919.0
3897,Gold Solar LLC,60899.0
1245,Promenade,60806.0
6388,Pastime Farm,60781.0
7815,Kalman & Pabst Photo Group Inc.,60756.0
6137,L&M Corporation,60750.0
5591,Black Forest Realty Partners,60750.0
4723,"Possin Organics, LLC",60711.0
