,technology,plant_state,operating_year,nameplate_cap
3350,Natural Gas Fired Combustion Turbine,PA,1971,116.8
3351,Natural Gas Fired Combustion Turbine,PA,1972,53.1
3352,Natural Gas Fired Combustion Turbine,PA,1985,53.6
3353,Natural Gas Fired Combustion Turbine,PA,1987,50.5
3354,Natural Gas Fired Combustion Turbine,PA,1989,104.8
3355,Natural Gas Fired Combustion Turbine,PA,1997,135.0
3356,Natural Gas Fired Combustion Turbine,PA,1999,87.6
3357,Natural Gas Fired Combustion Turbine,PA,2000,131.6
3358,Natural Gas Fired Combustion Turbine,PA,2001,481.0
3359,Natural Gas Fired Combustion Turbine,PA,2002,787.0
3360,Natural Gas Fired Combustion Turbine,PA,2011,7.0
3361,Natural Gas Fired Combustion Turbine,PA,2013,64.0
3362,Natural Gas Fired Combustion Turbine,PA,2014,1.0
3363,Natural Gas Fired Combustion Turbine,PA,2015,1.5
3364,Natural Gas Fired Combustion Turbine,RI,2003,7.5
3365,Natural Gas Fired Combustion Turbine,RI,2004,7.0
3366,Natural Gas Fired Combustion Turbine,SC,1969,91.4
3367,Natural Gas Fired Combustion Turbine,SC,1970,39.2
3368,Natural Gas Fired Combustion Turbine,SC,1971,44.6
3369,Natural Gas Fired Combustion Turbine,SC,1972,53.8
3370,Natural Gas Fired Combustion Turbine,SC,1974,133.6
3371,Natural Gas Fired Combustion Turbine,SC,1975,66.8
3372,Natural Gas Fired Combustion Turbine,SC,1991,122.0
3373,Natural Gas Fired Combustion Turbine,SC,1994,9.6
3374,Natural Gas Fired Combustion Turbine,SC,1997,316.0
3375,Natural Gas Fired Combustion Turbine,SC,1999,58.9
3376,Natural Gas Fired Combustion Turbine,SC,2000,596.5
3377,Natural Gas Fired Combustion Turbine,SC,2001,394.0
3378,Natural Gas Fired Combustion Turbine,SC,2002,729.5999999999999
3379,Natural Gas Fired Combustion Turbine,SC,2003,399.6
3380,Natural Gas Fired Combustion Turbine,SC,2004,252.0
3381,Natural Gas Fired Combustion Turbine,SC,2005,2.0
3382,Natural Gas Fired Combustion Turbine,SC,2007,108.0
3383,Natural Gas Fired Combustion Turbine,SC,2009,27.4
3384,Natural Gas Fired Combustion Turbine,SC,2010,27.9
3385,Natural Gas Fired Combustion Turbine,SC,2014,2.0
3386,Natural Gas Fired Combustion Turbine,SD,1961,15.0
3387,Natural Gas Fired Combustion Turbine,SD,1977,50.0
3388,Natural Gas Fired Combustion Turbine,SD,1978,25.0
3389,Natural Gas Fired Combustion Turbine,SD,1979,25.0
3390,Natural Gas Fired Combustion Turbine,SD,1991,42.9
3391,Natural Gas Fired Combustion Turbine,SD,1994,239.4
3392,Natural Gas Fired Combustion Turbine,SD,2002,40.0
3393,Natural Gas Fired Combustion Turbine,SD,2005,166.3
3394,Natural Gas Fired Combustion Turbine,SD,2006,93.5
3395,Natural Gas Fired Combustion Turbine,SD,2008,95.0
3396,Natural Gas Fired Combustion Turbine,SD,2013,82.2
3397,Natural Gas Fired Combustion Turbine,TN,1971,382.3999999999999
3398,Natural Gas Fired Combustion Turbine,TN,1972,238.4
3399,Natural Gas Fired Combustion Turbine,TN,1975,1413.2
3400,Natural Gas Fired Combustion Turbine,TN,1995,4.5
3401,Natural Gas Fired Combustion Turbine,TN,1996,5.0
3402,Natural Gas Fired Combustion Turbine,TN,1997,5.0
3403,Natural Gas Fired Combustion Turbine,TN,1999,460.0
3404,Natural Gas Fired Combustion Turbine,TN,2000,1243.8
3405,Natural Gas Fired Combustion Turbine,TN,2001,676.0
3406,Natural Gas Fired Combustion Turbine,TN,2002,350.0
3407,Natural Gas Fired Combustion Turbine,TN,2015,7.2
3408,Natural Gas Fired Combustion Turbine,TN,2017,6.3
3409,Natural Gas Fired Combustion Turbine,TX,1963,22.4
3410,Natural Gas Fired Combustion Turbine,TX,1967,48.900000000000006
3411,Natural Gas Fired Combustion Turbine,TX,1970,18.8
3412,Natural Gas Fired Combustion Turbine,TX,1971,18.5
3413,Natural Gas Fired Combustion Turbine,TX,1974,22.0
3414,Natural Gas Fired Combustion Turbine,TX,1975,532.0
3415,Natural Gas Fired Combustion Turbine,TX,1976,432.0
3416,Natural Gas Fired Combustion Turbine,TX,1977,96.8
3417,Natural Gas Fired Combustion Turbine,TX,1978,75.0
3418,Natural Gas Fired Combustion Turbine,TX,1980,86.9
3419,Natural Gas Fired Combustion Turbine,TX,1984,106.9
3420,Natural Gas Fired Combustion Turbine,TX,1985,120.6
3421,Natural Gas Fired Combustion Turbine,TX,1986,15.7
3422,Natural Gas Fired Combustion Turbine,TX,1987,102.4
3423,Natural Gas Fired Combustion Turbine,TX,1988,1159.6000000000001
3424,Natural Gas Fired Combustion Turbine,TX,1989,244.60000000000002
3425,Natural Gas Fired Combustion Turbine,TX,1990,557.4
3426,Natural Gas Fired Combustion Turbine,TX,1991,10.2
3427,Natural Gas Fired Combustion Turbine,TX,1992,89.80000000000001
3428,Natural Gas Fired Combustion Turbine,TX,1993,38.6
3429,Natural Gas Fired Combustion Turbine,TX,1994,275.6
3430,Natural Gas Fired Combustion Turbine,TX,1995,176.4
3431,Natural Gas Fired Combustion Turbine,TX,1996,10.5
3432,Natural Gas Fired Combustion Turbine,TX,1997,527.9
3433,Natural Gas Fired Combustion Turbine,TX,1999,227.9
3434,Natural Gas Fired Combustion Turbine,TX,2000,180.6
3435,Natural Gas Fired Combustion Turbine,TX,2001,950.5
3436,Natural Gas Fired Combustion Turbine,TX,2004,666.5
3437,Natural Gas Fired Combustion Turbine,TX,2005,443.0
3438,Natural Gas Fired Combustion Turbine,TX,2006,252.79999999999998
3439,Natural Gas Fired Combustion Turbine,TX,2007,170.0
3440,Natural Gas Fired Combustion Turbine,TX,2008,263.6
3441,Natural Gas Fired Combustion Turbine,TX,2009,15.0
3442,Natural Gas Fired Combustion Turbine,TX,2010,690.9
3443,Natural Gas Fired Combustion Turbine,TX,2011,182.7
3444,Natural Gas Fired Combustion Turbine,TX,2012,32.8
3445,Natural Gas Fired Combustion Turbine,TX,2013,455.4
3446,Natural Gas Fired Combustion Turbine,TX,2014,79.6
3447,Natural Gas Fired Combustion Turbine,TX,2015,977.3999999999999
3448,Natural Gas Fired Combustion Turbine,TX,2016,667.6
3449,Natural Gas Fired Combustion Turbine,TX,2017,242.0
3450,Natural Gas Fired Combustion Turbine,TX,2018,559.9000000000001
3451,Natural Gas Fired Combustion Turbine,UT,1972,48.0
3452,Natural Gas Fired Combustion Turbine,UT,2001,120.0
3453,Natural Gas Fired Combustion Turbine,UT,2002,373.09999999999997
3454,Natural Gas Fired Combustion Turbine,UT,2004,35.4
3455,Natural Gas Fired Combustion Turbine,UT,2006,40.0
3456,Natural Gas Fired Combustion Turbine,UT,2008,7.4
3457,Natural Gas Fired Combustion Turbine,UT,2010,46.4
3458,Natural Gas Fired Combustion Turbine,UT,2012,25.2
3459,Natural Gas Fired Combustion Turbine,VA,1989,367.6
3460,Natural Gas Fired Combustion Turbine,VA,1990,368.4
3461,Natural Gas Fired Combustion Turbine,VA,1992,388.79999999999995
3462,Natural Gas Fired Combustion Turbine,VA,1997,46.4
3463,Natural Gas Fired Combustion Turbine,VA,2000,705.5
3464,Natural Gas Fired Combustion Turbine,VA,2001,829.0
3465,Natural Gas Fired Combustion Turbine,VA,2002,88.0
3466,Natural Gas Fired Combustion Turbine,VA,2003,509.1
3467,Natural Gas Fired Combustion Turbine,VA,2004,513.3
3468,Natural Gas Fired Combustion Turbine,VA,2008,357.0
3469,Natural Gas Fired Combustion Turbine,VA,2009,178.5
3470,Natural Gas Fired Combustion Turbine,VA,2015,15.0
3471,Natural Gas Fired Combustion Turbine,VA,2018,374.0
3472,Natural Gas Fired Combustion Turbine,WA,1978,61.8
3473,Natural Gas Fired Combustion Turbine,WA,1981,347.0
3474,Natural Gas Fired Combustion Turbine,WA,1984,258.2
3475,Natural Gas Fired Combustion Turbine,WA,1991,93.2
3476,Natural Gas Fired Combustion Turbine,WA,1993,46.6
3477,Natural Gas Fired Combustion Turbine,WA,2001,117.8
3478,Natural Gas Fired Combustion Turbine,WA,2002,7.2
3479,Natural Gas Fired Combustion Turbine,WI,1964,16.2
3480,Natural Gas Fired Combustion Turbine,WI,1967,55.5
3481,Natural Gas Fired Combustion Turbine,WI,1968,18.0
3482,Natural Gas Fired Combustion Turbine,WI,1969,37.6
3483,Natural Gas Fired Combustion Turbine,WI,1971,124.60000000000001
3484,Natural Gas Fired Combustion Turbine,WI,1972,113.4
3485,Natural Gas Fired Combustion Turbine,WI,1973,350.09999999999997
3486,Natural Gas Fired Combustion Turbine,WI,1993,389.70000000000005
3487,Natural Gas Fired Combustion Turbine,WI,1994,381.6
3488,Natural Gas Fired Combustion Turbine,WI,1995,381.6
3489,Natural Gas Fired Combustion Turbine,WI,1996,95.4
3490,Natural Gas Fired Combustion Turbine,WI,1999,216.8
3491,Natural Gas Fired Combustion Turbine,WI,2000,544.9
3492,Natural Gas Fired Combustion Turbine,WI,2001,632.0
3493,Natural Gas Fired Combustion Turbine,WI,2003,91.0
3494,Natural Gas Fired Combustion Turbine,WI,2004,60.5
3495,Natural Gas Fired Combustion Turbine,WI,2005,350.3
3496,Natural Gas Fired Combustion Turbine,WI,2011,60.4
3497,Natural Gas Fired Combustion Turbine,WV,2001,872.3999999999999
3498,Natural Gas Fired Combustion Turbine,WV,2002,344.0
3499,Natural Gas Fired Combustion Turbine,WY,1983,2.5
3500,Natural Gas Fired Combustion Turbine,WY,1992,2.5
3501,Natural Gas Fired Combustion Turbine,WY,2000,40.0
3502,Natural Gas Fired Combustion Turbine,WY,2001,40.0
3503,Natural Gas Fired Combustion Turbine,WY,2002,67.5
3504,Natural Gas Fired Combustion Turbine,WY,2014,40.0
3505,Natural Gas Internal Combustion Engine,AK,1992,1.6
3506,Natural Gas Internal Combustion Engine,AK,1994,3.0
3507,Natural Gas Internal Combustion Engine,AK,2003,3.4
3508,Natural Gas Internal Combustion Engine,AK,2006,2.8
3509,Natural Gas Internal Combustion Engine,AK,2008,1.6
3510,Natural Gas Internal Combustion Engine,AK,2013,0.6
3511,Natural Gas Internal Combustion Engine,AK,2015,170.99999999999997
3512,Natural Gas Internal Combustion Engine,AR,2001,19.200000000000003
3513,Natural Gas Internal Combustion Engine,AZ,2000,1.6
3514,Natural Gas Internal Combustion Engine,CA,1985,7.3999999999999995
3515,Natural Gas Internal Combustion Engine,CA,1986,1.6
3516,Natural Gas Internal Combustion Engine,CA,1987,1.5
3517,Natural Gas Internal Combustion Engine,CA,1989,1.4
3518,Natural Gas Internal Combustion Engine,CA,1990,8.899999999999999
3519,Natural Gas Internal Combustion Engine,CA,1995,2.8
3520,Natural Gas Internal Combustion Engine,CA,2001,98.89999999999993
3521,Natural Gas Internal Combustion Engine,CA,2002,5.4
3522,Natural Gas Internal Combustion Engine,CA,2003,1.5
3523,Natural Gas Internal Combustion Engine,CA,2004,1.4
3524,Natural Gas Internal Combustion Engine,CA,2005,8.4
3525,Natural Gas Internal Combustion Engine,CA,2006,4.5
3526,Natural Gas Internal Combustion Engine,CA,2007,2.5
3527,Natural Gas Internal Combustion Engine,CA,2008,4.2
3528,Natural Gas Internal Combustion Engine,CA,2010,156.29999999999998
3529,Natural Gas Internal Combustion Engine,CA,2011,67.1
3530,Natural Gas Internal Combustion Engine,CA,2012,12.6
3531,Natural Gas Internal Combustion Engine,CA,2013,4.4
3532,Natural Gas Internal Combustion Engine,CA,2015,1.2
3533,Natural Gas Internal Combustion Engine,CA,2018,6.6
3534,Natural Gas Internal Combustion Engine,CO,1966,3.8
3535,Natural Gas Internal Combustion Engine,CO,2002,114.00000000000004
3536,Natural Gas Internal Combustion Engine,CO,2008,117.60000000000004
3537,Natural Gas Internal Combustion Engine,CT,2002,3.9000000000000004
3538,Natural Gas Internal Combustion Engine,CT,2004,2.6
3539,Natural Gas Internal Combustion Engine,CT,2009,5.4
3540,Natural Gas Internal Combustion Engine,CT,2010,1.9
3541,Natural Gas Internal Combustion Engine,FL,1970,4.0
3542,Natural Gas Internal Combustion Engine,FL,1972,10.0
3543,Natural Gas Internal Combustion Engine,FL,1975,8.8
3544,Natural Gas Internal Combustion Engine,FL,1981,12.8
3545,Natural Gas Internal Combustion Engine,FL,1988,3.3000000000000003
3546,Natural Gas Internal Combustion Engine,FL,2006,10.4
3547,Natural Gas Internal Combustion Engine,FL,2017,7.4
3548,Natural Gas Internal Combustion Engine,FL,2018,18.6
3549,Natural Gas Internal Combustion Engine,IA,1951,0.9
3550,Natural Gas Internal Combustion Engine,IA,1956,1.7
3551,Natural Gas Internal Combustion Engine,IA,1958,5.0
3552,Natural Gas Internal Combustion Engine,IA,1960,6.0
3553,Natural Gas Internal Combustion Engine,IA,1962,2.5
3554,Natural Gas Internal Combustion Engine,IA,1963,3.2
3555,Natural Gas Internal Combustion Engine,IA,1964,2.7
3556,Natural Gas Internal Combustion Engine,IA,1967,12.600000000000001
3557,Natural Gas Internal Combustion Engine,IA,1969,10.1
3558,Natural Gas Internal Combustion Engine,IA,1971,4.6
3559,Natural Gas Internal Combustion Engine,IA,1973,18.6
3560,Natural Gas Internal Combustion Engine,IA,1974,2.5
3561,Natural Gas Internal Combustion Engine,IA,1975,2.8
3562,Natural Gas Internal Combustion Engine,IA,1980,1.8
3563,Natural Gas Internal Combustion Engine,IA,1982,6.5
3564,Natural Gas Internal Combustion Engine,IA,1987,2.3
3565,Natural Gas Internal Combustion Engine,IA,1998,1.0
3566,Natural Gas Internal Combustion Engine,IA,2000,2.0
3567,Natural Gas Internal Combustion Engine,IA,2001,2.0
3568,Natural Gas Internal Combustion Engine,IA,2004,6.2
3569,Natural Gas Internal Combustion Engine,IA,2010,2.8
3570,Natural Gas Internal Combustion Engine,IA,2014,8.0
3571,Natural Gas Internal Combustion Engine,IL,1953,2.3
3572,Natural Gas Internal Combustion Engine,IL,1954,2.5
3573,Natural Gas Internal Combustion Engine,IL,1956,2.5
3574,Natural Gas Internal Combustion Engine,IL,1957,1.6
3575,Natural Gas Internal Combustion Engine,IL,1958,3.0
3576,Natural Gas Internal Combustion Engine,IL,1961,3.0
3577,Natural Gas Internal Combustion Engine,IL,1965,6.8
3578,Natural Gas Internal Combustion Engine,IL,1966,3.5
3579,Natural Gas Internal Combustion Engine,IL,1967,13.8
3580,Natural Gas Internal Combustion Engine,IL,1971,10.0
3581,Natural Gas Internal Combustion Engine,IL,1974,9.1
3582,Natural Gas Internal Combustion Engine,IL,1976,15.8
3583,Natural Gas Internal Combustion Engine,IL,1986,1.8
3584,Natural Gas Internal Combustion Engine,IL,1988,2.2
3585,Natural Gas Internal Combustion Engine,IL,1989,6.0
3586,Natural Gas Internal Combustion Engine,IL,1990,6.0
3587,Natural Gas Internal Combustion Engine,IL,1991,1.6
3588,Natural Gas Internal Combustion Engine,IL,1992,18.900000000000002
3589,Natural Gas Internal Combustion Engine,IL,1993,15.0
3590,Natural Gas Internal Combustion Engine,IL,1995,4.0
3591,Natural Gas Internal Combustion Engine,IL,1996,11.5
3592,Natural Gas Internal Combustion Engine,IL,1998,1.6
3593,Natural Gas Internal Combustion Engine,IL,2000,9.000000000000002
3594,Natural Gas Internal Combustion Engine,IL,2002,16.5
3595,Natural Gas Internal Combustion Engine,IL,2003,4.7
3596,Natural Gas Internal Combustion Engine,IL,2005,29.5
3597,Natural Gas Internal Combustion Engine,IL,2015,0.4
3598,Natural Gas Internal Combustion Engine,IL,2017,1.0
3599,Natural Gas Internal Combustion Engine,IN,1994,5.0
3600,Natural Gas Internal Combustion Engine,IN,1999,3.2
3601,Natural Gas Internal Combustion Engine,IN,2006,8.4
3602,Natural Gas Internal Combustion Engine,IN,2011,6.200000000000001
3603,Natural Gas Internal Combustion Engine,IN,2013,2.5
3604,Natural Gas Internal Combustion Engine,KS,1949,1.0
3605,Natural Gas Internal Combustion Engine,KS,1951,2.0
3606,Natural Gas Internal Combustion Engine,KS,1952,0.6
3607,Natural Gas Internal Combustion Engine,KS,1953,0.6
3608,Natural Gas Internal Combustion Engine,KS,1954,1.1
3609,Natural Gas Internal Combustion Engine,KS,1955,5.499999999999999
3610,Natural Gas Internal Combustion Engine,KS,1956,5.5
3611,Natural Gas Internal Combustion Engine,KS,1957,1.1
3612,Natural Gas Internal Combustion Engine,KS,1958,4.800000000000001
3613,Natural Gas Internal Combustion Engine,KS,1960,1.2
3614,Natural Gas Internal Combustion Engine,KS,1961,4.7
3615,Natural Gas Internal Combustion Engine,KS,1962,13.999999999999998
3616,Natural Gas Internal Combustion Engine,KS,1963,2.2
3617,Natural Gas Internal Combustion Engine,KS,1964,3.0
3618,Natural Gas Internal Combustion Engine,KS,1965,4.0
3619,Natural Gas Internal Combustion Engine,KS,1966,10.4
3620,Natural Gas Internal Combustion Engine,KS,1967,6.2
3621,Natural Gas Internal Combustion Engine,KS,1968,8.0
3622,Natural Gas Internal Combustion Engine,KS,1969,4.6
3623,Natural Gas Internal Combustion Engine,KS,1970,3.0
3624,Natural Gas Internal Combustion Engine,KS,1971,7.5
3625,Natural Gas Internal Combustion Engine,KS,1972,16.2
3626,Natural Gas Internal Combustion Engine,KS,1973,1.1
3627,Natural Gas Internal Combustion Engine,KS,1974,3.5
3628,Natural Gas Internal Combustion Engine,KS,1975,5.0
3629,Natural Gas Internal Combustion Engine,KS,1976,3.0
3630,Natural Gas Internal Combustion Engine,KS,1977,2.2
3631,Natural Gas Internal Combustion Engine,KS,1978,4.3
3632,Natural Gas Internal Combustion Engine,KS,1979,4.8
3633,Natural Gas Internal Combustion Engine,KS,1980,0.9
3634,Natural Gas Internal Combustion Engine,KS,1981,29.0
3635,Natural Gas Internal Combustion Engine,KS,1983,5.9
3636,Natural Gas Internal Combustion Engine,KS,1984,4.2
3637,Natural Gas Internal Combustion Engine,KS,1985,7.6
3638,Natural Gas Internal Combustion Engine,KS,1986,15.2
3639,Natural Gas Internal Combustion Engine,KS,1990,4.4
3640,Natural Gas Internal Combustion Engine,KS,1992,1.0
3641,Natural Gas Internal Combustion Engine,KS,1993,6.3
3642,Natural Gas Internal Combustion Engine,KS,1994,15.9
3643,Natural Gas Internal Combustion Engine,KS,1995,1.0
3644,Natural Gas Internal Combustion Engine,KS,1996,10.900000000000002
3645,Natural Gas Internal Combustion Engine,KS,1997,7.2
3646,Natural Gas Internal Combustion Engine,KS,1998,5.8
3647,Natural Gas Internal Combustion Engine,KS,1999,1.3
3648,Natural Gas Internal Combustion Engine,KS,2000,5.0
3649,Natural Gas Internal Combustion Engine,KS,2001,10.600000000000001
3650,Natural Gas Internal Combustion Engine,KS,2004,8.0
3651,Natural Gas Internal Combustion Engine,KS,2005,13.5
3652,Natural Gas Internal Combustion Engine,KS,2008,75.60000000000001
3653,Natural Gas Internal Combustion Engine,KS,2011,2.0
3654,Natural Gas Internal Combustion Engine,KS,2014,147.59999999999997
3655,Natural Gas Internal Combustion Engine,KS,2016,31.1
3656,Natural Gas Internal Combustion Engine,KS,2017,56.099999999999994
3657,Natural Gas Internal Combustion Engine,LA,1951,1.7
3658,Natural Gas Internal Combustion Engine,LA,1953,0.6
3659,Natural Gas Internal Combustion Engine,LA,1957,2.8
3660,Natural Gas Internal Combustion Engine,LA,1958,1.6
3661,Natural Gas Internal Combustion Engine,LA,1965,11.3
3662,Natural Gas Internal Combustion Engine,LA,1971,2.0
3663,Natural Gas Internal Combustion Engine,LA,1997,0.7
3664,Natural Gas Internal Combustion Engine,LA,2001,0.5
3665,Natural Gas Internal Combustion Engine,LA,2011,16.8
3666,Natural Gas Internal Combustion Engine,LA,2016,65.1
3667,Natural Gas Internal Combustion Engine,MA,1951,1.1
3668,Natural Gas Internal Combustion Engine,MA,1954,1.3
3669,Natural Gas Internal Combustion Engine,MA,1961,1.3
3670,Natural Gas Internal Combustion Engine,MA,1982,1.2
3671,Natural Gas Internal Combustion Engine,MA,1983,1.2
3672,Natural Gas Internal Combustion Engine,MA,1984,1.2
3673,Natural Gas Internal Combustion Engine,MA,1986,1.2
3674,Natural Gas Internal Combustion Engine,MA,1994,5.2
3675,Natural Gas Internal Combustion Engine,MA,1999,1.9
3676,Natural Gas Internal Combustion Engine,MA,2004,5.8
3677,Natural Gas Internal Combustion Engine,MA,2011,1.7999999999999998
3678,Natural Gas Internal Combustion Engine,MA,2013,2.0
3679,Natural Gas Internal Combustion Engine,MA,2017,2.0
3680,Natural Gas Internal Combustion Engine,MD,2003,5.7
3681,Natural Gas Internal Combustion Engine,MD,2004,2.1
3682,Natural Gas Internal Combustion Engine,MI,1948,1.7
3683,Natural Gas Internal Combustion Engine,MI,1953,1.1
3684,Natural Gas Internal Combustion Engine,MI,1957,2.0
3685,Natural Gas Internal Combustion Engine,MI,1961,1.0
3686,Natural Gas Internal Combustion Engine,MI,1963,1.7
3687,Natural Gas Internal Combustion Engine,MI,1964,1.4
3688,Natural Gas Internal Combustion Engine,MI,1966,3.8000000000000003
3689,Natural Gas Internal Combustion Engine,MI,1967,1.7000000000000002
3690,Natural Gas Internal Combustion Engine,MI,1971,4.5
3691,Natural Gas Internal Combustion Engine,MI,1973,7.699999999999999
3692,Natural Gas Internal Combustion Engine,MI,1974,12.6
3693,Natural Gas Internal Combustion Engine,MI,1976,6.0
3694,Natural Gas Internal Combustion Engine,MI,1978,5.7
3695,Natural Gas Internal Combustion Engine,MI,1979,1.1
